"id","name","grid","homepage","rdf-schema#seeAlso","owl#sameAS","created"
"56722557","Trinity College (Connecticut)","grid.265158.d","http://www.trincoll.edu/","http://en.wikipedia.org/wiki/Trinity_College_(Connecticut)","http://dbpedia.org/resource/Trinity_College_(Connecticut)","2016-06-24"
"59722631","MedImmune","","http://www.medimmune.com/","http://en.wikipedia.org/wiki/MedImmune","http://dbpedia.org/resource/MedImmune","2016-06-24"
"72446674","Neste Oil","grid.425677.5","http://www.neste.com/","http://en.wikipedia.org/wiki/Neste","http://dbpedia.org/resource/Neste","2016-06-24"
"80188885","Nippon Medical School","grid.410821.e","http://college.nms.ac.jp/","http://en.wikipedia.org/wiki/Nippon_Medical_School","http://dbpedia.org/resource/Nippon_Medical_School","2016-06-24"
"83790135","Whirlpool Corporation","grid.467606.5","http://www.whirlpoolcorp.com/","http://en.wikipedia.org/wiki/Whirlpool_Corporation","http://dbpedia.org/resource/Whirlpool_Corporation","2016-06-24"
"86326927","Universidad Santa Mar&#x00ED;a","grid.442115.7","http://www.usm.edu.ve/usmpostgrado/","http://en.wikipedia.org/wiki/Universidad_Santa_María_(Caracas)","http://dbpedia.org/resource/Universidad_Santa_María_(Caracas)","2016-06-24"
"99712911","Nelson Mandela Metropolitan University","grid.412139.c","http://www.mandela.ac.za/","http://en.wikipedia.org/wiki/Nelson_Mandela_Metropolitan_University","http://dbpedia.org/resource/Nelson_Mandela_Metropolitan_University","2016-06-24"
"100098275","Engelhardt Institute of Molecular Biology","grid.418899.5","http://www.eimb.relarn.ru/","http://ru.wikipedia.org/wiki/index.html?curid=1937935","http://ru.wikipedia.org/wiki/index.html?curid=1937935","2016-06-24"
"103990859","Pennington Biomedical Research Center","grid.250514.7","http://www.pbrc.edu/","http://en.wikipedia.org/wiki/Pennington_Biomedical_Research_Center","http://dbpedia.org/resource/Pennington_Biomedical_Research_Center","2016-06-24"
"106245021","&#x00C7;ankaya University","grid.411919.5","http://www.cankaya.edu.tr/index_en.php","http://en.wikipedia.org/wiki/Çankaya_University","http://dbpedia.org/resource/Çankaya_University","2016-06-24"
"110166357","University of Delhi","grid.8195.5","http://www.du.ac.in/","http://en.wikipedia.org/wiki/University_of_Delhi","http://dbpedia.org/resource/University_of_Delhi","2016-06-24"
"114203471","University of Gloucestershire","grid.21027.36","http://www.glos.ac.uk/","http://en.wikipedia.org/wiki/University_of_Gloucestershire","http://dbpedia.org/resource/University_of_Gloucestershire","2016-06-24"
"123001628","Universidade Federal de Rond&#x00F4;nia","grid.440563.0","http://www.unir.br/","http://en.wikipedia.org/wiki/Federal_University_of_Rondônia","http://dbpedia.org/resource/Federal_University_of_Rondônia","2016-06-24"
"127206278","Akwa Ibom State University","grid.442679.a","https://www.aksu.edu.ng/","http://en.wikipedia.org/wiki/Akwa_Ibom_State_University","http://dbpedia.org/resource/Akwa_Ibom_State_University","2016-06-24"
"134656947","Esslingen University of Applied Sciences","grid.448696.1","http://www.hs-esslingen.de/","http://en.wikipedia.org/wiki/Esslingen_University_of_Applied_Sciences","http://dbpedia.org/resource/Esslingen_University_of_Applied_Sciences","2016-06-24"
"138819846","Ural State University","","http://www.usu.ru/","http://en.wikipedia.org/wiki/Ural_State_University","http://dbpedia.org/resource/Ural_State_University","2016-06-24"
"142934699","California State University, Fullerton","grid.253559.d","http://www.fullerton.edu/","http://en.wikipedia.org/wiki/California_State_University,_Fullerton","http://dbpedia.org/resource/California_State_University,_Fullerton","2016-06-24"
"144693123","University of Buea","grid.29273.3d","http://ubuea.cm/","http://en.wikipedia.org/wiki/University_of_Buea","http://dbpedia.org/resource/University_of_Buea","2016-06-24"
"148518341","The Cyprus Institute","grid.426429.f","http://www.cyi.ac.cy/","http://en.wikipedia.org/wiki/The_Cyprus_Institute","http://dbpedia.org/resource/The_Cyprus_Institute","2016-06-24"
"150037166","Central Food Technological Research Institute","grid.417629.f","http://www.cftri.com/","http://en.wikipedia.org/wiki/Central_Food_Technological_Research_Institute","http://dbpedia.org/resource/Central_Food_Technological_Research_Institute","2016-06-24"
"153610741","Tyco International","","http://www.tyco.com/","http://en.wikipedia.org/wiki/Tyco_International","http://dbpedia.org/resource/Tyco_International","2016-06-24"
"155417937","Bonn-Rhein-Sieg University of Applied Sciences","grid.425058.e","https://www.h-brs.de/","http://en.wikipedia.org/wiki/Bonn-Rhein-Sieg_University_of_Applied_Sciences_(BRSU)","http://dbpedia.org/resource/Bonn-Rhein-Sieg_University_of_Applied_Sciences_(BRSU)","2016-06-24"
"192597271","Cognition and Brain Sciences Unit","grid.415036.5","http://www.mrc-cbu.cam.ac.uk/","http://en.wikipedia.org/wiki/Cognition_and_Brain_Sciences_Unit","http://dbpedia.org/resource/Cognition_and_Brain_Sciences_Unit","2016-06-24"
"198423848","National Institute for Occupational Safety and Health","grid.416809.2","http://cdc.gov/niosh/","http://en.wikipedia.org/wiki/National_Institute_for_Occupational_Safety_and_Health","http://dbpedia.org/resource/National_Institute_for_Occupational_Safety_and_Health","2016-06-24"
"206945453","University of Paderborn","grid.5659.f","http://www.uni-paderborn.de/en/university/","http://en.wikipedia.org/wiki/University_of_Paderborn","http://dbpedia.org/resource/University_of_Paderborn","2016-06-24"
"243246998","International Association of Engineers","grid.469955.2","http://www.iaeng.org/","http://en.wikipedia.org/wiki/International_Association_of_Engineers","http://dbpedia.org/resource/International_Association_of_Engineers","2016-06-24"
"250200457","MKCG Medical College and Hospital","grid.416021.0","http://www.mkcgmch.org/","http://en.wikipedia.org/wiki/MKCG_Medical_College_and_Hospital","http://dbpedia.org/resource/MKCG_Medical_College_and_Hospital","2016-06-24"
"319079062","Instituto Tecnol&#x00F3;gico de Santo Domingo","grid.441484.9","http://www.intec.edu.do/","http://en.wikipedia.org/wiki/Santo_Domingo_Institute_of_Technology","http://dbpedia.org/resource/Santo_Domingo_Institute_of_Technology","2016-06-24"
"347606037","Endo International plc","","http://www.endo.com/","http://en.wikipedia.org/wiki/Endo_Health_Solutions","http://dbpedia.org/resource/Endo_Health_Solutions","2016-06-24"
"864159182","University of Silesia in Katowice","grid.11866.38","http://www.us.edu.pl/","http://en.wikipedia.org/wiki/University_of_Silesia_in_Katowice","http://dbpedia.org/resource/University_of_Silesia_in_Katowice","2016-06-24"
"870458005","Rolf C. Hagen Group","","http://www.hagen.com/","http://en.wikipedia.org/wiki/Rolf_C._Hagen_Group","http://dbpedia.org/resource/Rolf_C._Hagen_Group","2016-06-24"
"1280536761","Ames Research Center","grid.419075.e","http://www.nasa.gov/ames","http://en.wikipedia.org/wiki/Ames_Research_Center","http://dbpedia.org/resource/Ames_Research_Center","2016-06-24"
"1306486109","Dublin Institute for Advanced Studies","grid.55940.3d","https://www.dias.ie/index.php?lang=en","http://en.wikipedia.org/wiki/Dublin_Institute_for_Advanced_Studies","http://dbpedia.org/resource/Dublin_Institute_for_Advanced_Studies","2016-06-24"
"1309191912","Research Triangle Park","grid.419178.2","http://www.rtp.org/","http://en.wikipedia.org/wiki/Research_Triangle_Park","http://dbpedia.org/resource/Research_Triangle_Park","2016-06-24"
"1323015784","Drug Enforcement Administration","grid.484223.b","http://www.dea.gov/","http://en.wikipedia.org/wiki/Drug_Enforcement_Administration","http://dbpedia.org/resource/Drug_Enforcement_Administration","2016-06-24"
"1324316438","LSI Corporation","","http://www.lsi.com/","http://en.wikipedia.org/wiki/LSI_Corporation","http://dbpedia.org/resource/LSI_Corporation","2016-06-24"
"1327474241","Veterinary Laboratories Agency","","","http://en.wikipedia.org/wiki/Veterinary_Laboratories_Agency","http://dbpedia.org/resource/Veterinary_Laboratories_Agency","2016-06-24"
"2800249161","Military University of Technology in Warsaw","grid.69474.38","","http://en.wikipedia.org/wiki/Military_University_of_Technology_in_Warsaw","http://dbpedia.org/resource/Military_University_of_Technology_in_Warsaw","2018-05-17"
"2800785840","Library of Parliament","grid.462491.c","","http://en.wikipedia.org/wiki/Library_of_Parliament","http://dbpedia.org/resource/Library_of_Parliament","2018-05-17"
"16097986","University of Valencia","grid.5338.d","http://www.uv.es/","http://en.wikipedia.org/wiki/University_of_Valencia","http://dbpedia.org/resource/University_of_Valencia","2016-06-24"
"19700959","Florida International University","grid.65456.34","http://www.fiu.edu/","http://en.wikipedia.org/wiki/Florida_International_University","http://dbpedia.org/resource/Florida_International_University","2016-06-24"
"22057252","Doosan Heavy Industries &amp; Construction","","http://doosanheavy.com/","http://en.wikipedia.org/wiki/Doosan_Heavy_Industries_&_Construction","http://dbpedia.org/resource/Doosan_Heavy_Industries_&_Construction","2016-06-24"
"22749227","Tottori University of Environmental Studies","grid.443074.0","http://www.kankyo-u.ac.jp/","http://en.wikipedia.org/wiki/Tottori_University_of_Environmental_Studies","http://dbpedia.org/resource/Tottori_University_of_Environmental_Studies","2016-06-24"
"24873995","Warner Chilcott","","http://www.wcrx.com/","http://en.wikipedia.org/wiki/Warner_Chilcott","http://dbpedia.org/resource/Warner_Chilcott","2016-06-24"
"33924745","Samsung Electro-Mechanics","","http://www.samsungsem.com/global","http://en.wikipedia.org/wiki/Samsung_Electro-Mechanics","http://dbpedia.org/resource/Samsung_Electro-Mechanics","2016-06-24"
"35344726","United States Public Health Service","grid.417684.8","http://www.usphs.gov/","http://en.wikipedia.org/wiki/United_States_Public_Health_Service","http://dbpedia.org/resource/United_States_Public_Health_Service","2016-06-24"
"39727005","Dow University of Health Sciences","grid.412080.f","http://www.duhs.edu.pk/","http://en.wikipedia.org/wiki/Dow_University_of_Health_Sciences","http://dbpedia.org/resource/Dow_University_of_Health_Sciences","2016-06-24"
"53236636","Franklin University","grid.441014.4","http://www.franklin.edu/","http://en.wikipedia.org/wiki/Franklin_University","http://dbpedia.org/resource/Franklin_University","2016-06-24"
"63601056","Menoufia University","grid.411775.1","http://mu.menofia.edu.eg/","http://en.wikipedia.org/wiki/Menoufia_University","http://dbpedia.org/resource/Menoufia_University","2016-06-24"
"68145777","Central Institute of Medicinal and Aromatic Plants","grid.417631.6","https://web.archive.org/web/20120415173956/http://www.cimap.res.in/cimapdev/index.php","http://en.wikipedia.org/wiki/Central_Institute_of_Medicinal_and_Aromatic_Plants","http://dbpedia.org/resource/Central_Institute_of_Medicinal_and_Aromatic_Plants","2016-06-24"
"910449316","The Treasury","","","http://en.wikipedia.org/wiki/The_Treasury_(store)","http://dbpedia.org/resource/The_Treasury_(store)","2016-06-24"
"68687955","Kaplan University","","https://www.kaplanuniversity.edu/","http://en.wikipedia.org/wiki/Kaplan_University","http://dbpedia.org/resource/Kaplan_University","2016-06-24"
"71454806","Dynamics Research Corporation","","http://www.drc.com/","http://en.wikipedia.org/wiki/Dynamics_Research_Corporation","http://dbpedia.org/resource/Dynamics_Research_Corporation","2016-06-24"
"73343310","Medarex","","http://www.medarex.com/","http://en.wikipedia.org/wiki/Medarex","http://dbpedia.org/resource/Medarex","2016-06-24"
"75059550","Zhejiang Gongshang University","grid.413072.3","http://www.zjgsu.edu.cn/","http://en.wikipedia.org/wiki/Zhejiang_Gongshang_University","http://dbpedia.org/resource/Zhejiang_Gongshang_University","2016-06-24"
"88459447","Novay","grid.425961.d","http://www.novay.nl/","http://en.wikipedia.org/wiki/Novay","http://dbpedia.org/resource/Novay","2016-06-24"
"114376631","Tomsk State University of Control Systems and Radio-electronics","grid.440738.c","http://www.tusur.ru/en/","http://en.wikipedia.org/wiki/Tomsk_State_University_of_Control_Systems_and_Radio-electronics","http://dbpedia.org/resource/Tomsk_State_University_of_Control_Systems_and_Radio-electronics","2016-06-24"
"142427241","Rocky Mountain Laboratories","","https://www.niaid.nih.gov/about/division-intramural-research-overview","http://en.wikipedia.org/wiki/Rocky_Mountain_Laboratories","http://dbpedia.org/resource/Rocky_Mountain_Laboratories","2016-06-24"
"142732210","University of Engineering and Technology, Lahore","grid.444938.6","http://www.uet.edu.pk/","http://en.wikipedia.org/wiki/University_of_Engineering_and_Technology,_Lahore","http://dbpedia.org/resource/University_of_Engineering_and_Technology,_Lahore","2016-06-24"
"146112026","Duta Wacana Christian University","grid.444636.7","http://www.ukdw.ac.id/","http://en.wikipedia.org/wiki/Duta_Wacana_Christian_University","http://dbpedia.org/resource/Duta_Wacana_Christian_University","2016-06-24"
"152130510","Royal College of Nursing","grid.419300.f","http://www.rcn.org.uk/","http://en.wikipedia.org/wiki/Royal_College_of_Nursing","http://dbpedia.org/resource/Royal_College_of_Nursing","2016-06-24"
"152516533","Hellenic Naval Academy","grid.469931.0","http://www.hna.gr/en/","http://en.wikipedia.org/wiki/Hellenic_Naval_Academy","http://dbpedia.org/resource/Hellenic_Naval_Academy","2016-06-24"
"157717896","Northwestern State University","grid.261192.f","http://www.nsula.edu/","http://en.wikipedia.org/wiki/Northwestern_State_University","http://dbpedia.org/resource/Northwestern_State_University","2016-06-24"
"163389970","National Institute of Science Education and Research","grid.419643.d","http://www.niser.ac.in/","http://en.wikipedia.org/wiki/National_Institute_of_Science_Education_and_Research","http://dbpedia.org/resource/National_Institute_of_Science_Education_and_Research","2016-06-24"
"177064439","University of Burgundy","grid.5613.1","http://en.u-bourgogne.fr/","http://en.wikipedia.org/wiki/University_of_Burgundy","http://dbpedia.org/resource/University_of_Burgundy","2016-06-24"
"177844149","Advantest","grid.472742.0","http://www.advantest.com/","http://en.wikipedia.org/wiki/Advantest","http://dbpedia.org/resource/Advantest","2016-06-24"
"190103667","Autonomous University of Aguascalientes","grid.412851.b","http://tv.uaa.mx/","http://en.wikipedia.org/wiki/Autonomous_University_of_Aguascalientes","http://dbpedia.org/resource/Autonomous_University_of_Aguascalientes","2016-06-24"
"196608512","PES University","grid.464662.4","http://pes.edu/","http://en.wikipedia.org/wiki/PES_University","http://dbpedia.org/resource/PES_University","2016-06-24"
"197065608","Kimberly-Clark","grid.474498.2","http://www.Kimberly-Clark.com","http://en.wikipedia.org/wiki/Kimberly-Clark","http://dbpedia.org/resource/Kimberly-Clark","2016-06-24"
"263417816","Russian Presidential Academy of National Economy and Public Administration","grid.445043.2","http://www.ranepa.ru/","http://en.wikipedia.org/wiki/Russian_Presidential_Academy_of_National_Economy_and_Public_Administration","http://dbpedia.org/resource/Russian_Presidential_Academy_of_National_Economy_and_Public_Administration","2016-06-24"
"266595603","Genmab","grid.492734.f","http://www.genmab.com/","http://en.wikipedia.org/wiki/Genmab","http://dbpedia.org/resource/Genmab","2016-06-24"
