"id","name","ispartof","location","homepage","timeline.owl#start","timeline.owl#end","abstractregistrationdate","notificationduedate","submissiondeadlinedate","finalversionduedate","created"
"172932323","ISIT 2011","1197656824","http://dbpedia.org/resource/Saint_Petersburg","http://www.isit2011.org/","2011-07-31","2011-08-05",NULL,"2011-05-01","2011-02-15","2011-05-31","2016-06-24"
"181633810","CLA 2010","1133799274","http://dbpedia.org/resource/Seville","http://www.glc.us.es/cla2010","2010-10-19","2010-10-21","2010-06-07",NULL,"2010-06-14",NULL,"2016-06-24"
"187844917","SODA 2008","1130177464","http://dbpedia.org/resource/San_people","http://www.siam.org/meetings/da08/","2008-01-20","2008-01-22",NULL,NULL,"2007-07-06",NULL,"2016-06-24"
"190613149","SCIA 2009","1171980720","http://dbpedia.org/resource/Oslo","http://www.scia2009.org/","2009-06-15","2009-06-18",NULL,"2009-02-22","2008-12-14","2009-03-08","2016-06-24"
"201360252","IGARSS 2015","1195013065","http://dbpedia.org/resource/Milan","http://www.igarss2015.org/default.asp","2015-07-26","2015-07-31","2015-01-09",NULL,"2015-05-29",NULL,"2016-06-24"
"594617214","ILP 2014","1200006883","http://dbpedia.org/resource/Nancy,_France","http://dtai.cs.kuleuven.be/events/ilp2014","2014-09-14","2014-09-16",NULL,NULL,"2014-05-10",NULL,"2016-06-24"
"594671404","ASWEC 2014","1148944599","http://dbpedia.org/resource/Sydney","http://www.aswec2014.org","2014-04-07","2014-04-10",NULL,NULL,"2013-12-06",NULL,"2016-06-24"
"597941234","TCC 2011","1137528458","http://dbpedia.org/resource/Providence,_Rhode_Island","http://www.iacr.org/workshops/tcc2011","2011-03-28","2011-03-28",NULL,NULL,"2010-09-14",NULL,"2016-06-24"
"607391042","MIG 2015","1200029762","http://dbpedia.org/resource/Paris","https://mig2015.inria.fr/","2015-11-16","2015-11-18",NULL,"2015-09-04","2015-07-07","2015-09-24","2016-06-24"
"629525085","WWIC 2015","1181892187","http://dbpedia.org/resource/Málaga","http://wwic2015.ic.uma.es/index.html","2015-05-25","2015-05-27",NULL,NULL,"2015-02-01","2015-02-01","2016-06-24"
"2316313383","ICFP 2016","1162793720","http://dbpedia.org/resource/Nara,_Nara","http://conf.researchr.org/track/icfp-2016/icfp-2016-papers#Call-for-Papers","2016-09-20","2016-09-22",NULL,"2016-05-20","2016-03-16",NULL,"2016-06-24"
"2321927285","HiPC 2016","1153382799","http://dbpedia.org/resource/Hyderabad","http://www.hipc.org/hipc2016/index.php","2016-12-19","2016-12-22","2016-06-01","2016-09-06","2016-06-05","2016-10-03","2016-06-24"
"2329932956","WISE 2016","1128202388","http://dbpedia.org/resource/Shanghaiing","http://wise-conferences.org/2016/","2016-11-07","2016-11-10","2016-03-25",NULL,"2016-04-09",NULL,"2016-06-24"
"2624717454","OSDI 2018","1185109434","http://dbpedia.org/resource/Carlsbad,_California","https://www.usenix.org/conference/osdi18","2018-10-08","2018-10-10","2018-04-26","2018-07-24","2018-05-03","2018-09-27","2017-06-23"
"2625392433","MMET 2010","2622027667","http://dbpedia.org/resource/Kiev",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625551143","EuMC 2014","2621553703","http://dbpedia.org/resource/Rome",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625620306","VPPC 2009","2622617761","http://dbpedia.org/resource/Dearborn,_Michigan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625841209","ISSE 2009","2623496199","http://dbpedia.org/resource/Brno",NULL,"2009-05-13","2009-05-17",NULL,NULL,NULL,NULL,"2017-06-23"
"2626032053","EuRAD 2008","2623157288","http://dbpedia.org/resource/Amsterdam",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626546347","MWSCAS 2014","2622932236","http://dbpedia.org/resource/College_Station,_Texas",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626563284","ICSJ 2013","2623691677","http://dbpedia.org/resource/Kyoto",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626643383","PES 2006","2622411833","http://dbpedia.org/resource/Montreal",NULL,"2006-06-18","2006-06-22",NULL,NULL,NULL,NULL,"2017-06-23"
"2627051714","AIM 2012","2624199261","http://dbpedia.org/resource/Kaohsiung",NULL,"2012-07-11","2012-07-14",NULL,NULL,NULL,NULL,"2017-06-23"
"2734718120","ICDL 2016","2735861708","http://dbpedia.org/resource/Cergy-Pontoise",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-07-21"
"2735067739","ISSCS 2009","2735974978","http://dbpedia.org/resource/Iași",NULL,"2009-07-09","2009-07-10",NULL,NULL,NULL,NULL,"2017-07-21"
"2784187982","ICFP 2018","1162793720","http://dbpedia.org/resource/St._Louis","https://icfp18.sigplan.org/home","2018-09-23","2018-09-29",NULL,"2018-05-18","2018-03-16","2018-06-22","2018-01-26"
"2784549158","CHI 2011","1163450153","http://dbpedia.org/resource/Vancouver","http://www.chi2011.org/","2011-05-07","2011-05-12",NULL,NULL,NULL,NULL,"2018-02-02"
"2785792555","ACL 1966","1188739475","http://dbpedia.org/resource/Los_Angeles",NULL,"1966-07-26","1966-07-27",NULL,NULL,NULL,NULL,"2018-02-23"
"2789737697","VLDB 1985","1133523790","http://dbpedia.org/resource/Stockholm",NULL,"1985-08-21","1985-08-23",NULL,NULL,NULL,NULL,"2018-03-29"
"2790747695","FOCS 1980","1150208541","http://dbpedia.org/resource/Syracuse,_New_York",NULL,"1980-10-13","1980-10-15",NULL,NULL,NULL,NULL,"2018-03-29"
"2791444381","WWW Spring 1994","1135342153","http://dbpedia.org/resource/Geneva","http://www94.web.cern.ch/WWW94/","1994-05-25","1994-05-27",NULL,NULL,"1994-03-31","1994-04-15","2018-03-29"
"2792850283","ICLP 1996","1201110412","http://dbpedia.org/resource/Bonn",NULL,"1996-09-02","1996-09-06",NULL,NULL,NULL,NULL,"2018-03-29"
"2793339101","PODS 1997","1184151122","http://dbpedia.org/resource/Tucson,_Arizona",NULL,"1997-05-12","1997-05-14",NULL,NULL,NULL,NULL,"2018-03-29"
"2794189957","SOSP 2001","1171178643","http://dbpedia.org/resource/Banff,_Alberta","http://www.sosp.org/2001/","2001-10-21","2001-10-24",NULL,"2001-06-18","2001-03-26","2001-07-30","2018-03-29"
"2997589417","EC 2020","2537263150","http://dbpedia.org/resource/Budapest","http://ec20.sigecom.org/","2020-07-13","2020-07-17",NULL,"2020-05-06","2020-02-12",NULL,"2020-01-10"
"2421604","COMAD 2009","1180552634","http://dbpedia.org/resource/Mysore","http://www.isim.ac.in/comad2009/","2009-12-09","2009-12-11",NULL,"2009-09-25","2009-08-15","2009-10-30","2016-06-24"
"50022645","MODELS 2013","1191550517","http://dbpedia.org/resource/Miami","http://www.modelsconference.org/","2013-09-29","2013-10-04","2013-03-04","2013-05-30","2013-03-14","2013-07-05","2016-06-24"
"51308597","ISMIR 2014","1144674403","http://dbpedia.org/resource/Taipei","http://ismir2014.ismir.net","2014-10-27","2014-10-31",NULL,"2014-06-27","2014-05-02",NULL,"2016-06-24"
"88014205","E-Forensics 2010","2758387012","http://dbpedia.org/resource/Shanghai","http://www.e-forensics.eu","2010-11-10","2010-11-12",NULL,"2010-06-01","2010-04-01","2010-08-01","2016-06-24"
"105535865","ICEE 2012","1153384733","http://dbpedia.org/resource/Shanghai","http://www.icee-meeting.org/2012/","2012-05-11","2012-05-13",NULL,NULL,NULL,NULL,"2016-06-24"
"107158107","SKG 2008","1135681269","http://dbpedia.org/resource/Beijing","http://www.knowledgegrid.net","2008-12-04","2008-12-05",NULL,"2008-08-30","2008-07-15",NULL,"2016-06-24"
"118859250","IV 2012","2621890925","http://dbpedia.org/resource/Montpellier","http://www.graphicslink.co.uk/IV2012/","2012-07-10","2012-07-13",NULL,"2012-04-22","2012-03-01","2012-05-05","2016-06-24"
"145122477","MMM 2013","1123621769","http://dbpedia.org/resource/Huangshan","http://mmm2013.org/","2013-01-07","2013-01-09",NULL,"2012-09-17","2012-07-18","2012-10-10","2016-06-24"
"152284356","DASC 2011","2758501671","http://dbpedia.org/resource/Sydney","http://www.swinflow.org/confs/dasc2011","2011-12-12","2011-12-14",NULL,"2011-09-25","2011-08-30","2011-10-10","2016-06-24"
"152894446","BIS 2014","1148878455","http://dbpedia.org/resource/Larnaca","http://bis.kie.ue.poznan.pl/17th_bis/","2014-05-21","2014-05-23",NULL,"2014-02-19","2014-01-10","2014-03-05","2016-06-24"
"170327010","CLA 2008","1133799274","http://dbpedia.org/resource/Olomouc","http://cla2008.inf.upol.cz/","2008-10-21","2008-10-23",NULL,NULL,"2008-06-09",NULL,"2016-06-24"
"176380399","ACCV 2012","1174644639","http://dbpedia.org/resource/Daejeon","http://www.accv2012.org","2012-11-05","2012-11-09",NULL,"2012-09-25","2012-07-01","2012-10-10","2016-06-24"
"178760197","CRiSIS 2009","1192791786","http://dbpedia.org/resource/Toulouse","http://www.crisis2009.org","2009-10-19","2009-10-22",NULL,"2009-07-01","2009-05-25","2009-09-01","2016-06-24"
"183374599","INFOCOM 2008","1143723981","http://dbpedia.org/resource/Phoenix,_Arizona","http://www.ieee-infocom.org/2008","2008-04-13","2008-04-19","2007-07-02",NULL,"2008-01-15",NULL,"2016-06-24"
"193523388","ICME 2009","1126322613","http://dbpedia.org/resource/Cancún","http://www.csie.ntu.edu.tw/~winston/doc/ICME2009_CFP.pdf","2009-06-28","2009-07-03",NULL,"2009-03-10","2008-12-31","2009-03-31","2016-06-24"
"195931256","FORMATS 2011","1167275352","http://dbpedia.org/resource/Aalborg","http://formats2011.cs.aau.dk/","2011-09-21","2011-09-23","2011-05-15","2011-06-20","2011-05-22","2011-07-10","2016-06-24"
"617884981","WISA 2011","1122308263","http://dbpedia.org/resource/Jeju_Province",NULL,"2011-08-22","2011-08-22",NULL,NULL,"2011-06-06",NULL,"2016-06-24"
"633281811","IIS 2011","1140961231","http://dbpedia.org/resource/Nanjing","http://www.iis2011.net","2011-07-10","2011-07-10",NULL,NULL,"2011-04-15",NULL,"2016-06-24"
"640762428","DoCEIS 2015","1141159355","http://dbpedia.org/resource/Lisbon","http://sites.uninova.pt/doceis","2015-04-13","2015-04-15",NULL,NULL,"2014-10-05",NULL,"2016-06-24"
"2327825206","GPCE 2016","1121553062","http://dbpedia.org/resource/Amsterdam","http://conf.researchr.org/track/gpce-2016/gpce-2016-papers","2016-10-31","2016-11-01","2016-06-17","2016-08-26","2016-06-24","2016-09-16","2016-06-24"
"2332431116","NAACL 2016","1173951661","http://dbpedia.org/resource/San_Diego","http://naacl.org/naacl-hlt-2016/","2016-06-12","2016-06-17",NULL,NULL,"2016-01-06",NULL,"2016-06-24"
"2606568389","ICETE 2017","1175101678","http://dbpedia.org/resource/Madrid","http://www.icete.org/","2017-07-26","2017-07-28",NULL,NULL,"2017-03-09",NULL,"2017-04-28"
"2624679643","ISCE 2016","2624178097","http://dbpedia.org/resource/São_Paulo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2624719479","PCIC 2006","2623864115","http://dbpedia.org/resource/Philadelphia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2624834353","IRPS 2010","2622339228","http://dbpedia.org/resource/Garden_Grove,_California",NULL,"2010-05-02","2010-05-06",NULL,NULL,NULL,NULL,"2017-06-23"
"2624972330","ITSC 2011","2623670486","http://dbpedia.org/resource/Washington,_D.C.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625332788","MILCOM 2012","2624605703","http://dbpedia.org/resource/Orlando,_Florida",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625420323","ISIE 2016","2624493010","http://dbpedia.org/resource/Santa_Clara,_California",NULL,"2016-06-08","2016-06-10",NULL,NULL,NULL,NULL,"2017-06-23"
"2625482701","ICIIS 2007","2622396909","http://dbpedia.org/resource/Peradeniya",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625608770","IVEC 2011","2623353952","http://dbpedia.org/resource/Bangalore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625720179","ICM 2014","2624416718","http://dbpedia.org/resource/Doha",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626116901","INFOCOM WKSHPS 2016","2622149892","http://dbpedia.org/resource/San_Francisco",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626476312","ESSDERC 2015","2622134253","http://dbpedia.org/resource/Graz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626606965","NRSC 2009","2622415957","http://dbpedia.org/resource/Cairo",NULL,"2009-03-17","2009-03-19",NULL,NULL,NULL,NULL,"2017-06-23"
"2653758198","RTAS 2001","1190910256","http://dbpedia.org/resource/Taipei",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-30"
"2722594752","MHS 2001","2624432221","http://dbpedia.org/resource/Nagoya",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-30"
"2735570575","ISSSTA 2002","2736046303","http://dbpedia.org/resource/Prague",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-07-21"
"2783737576","ISMB 2018","1140680567","http://dbpedia.org/resource/Chicago","https://www.iscb.org/ismb2018","2018-07-06","2018-07-10",NULL,"2018-04-02","2018-01-29",NULL,"2018-01-26"
"2790699456","ICSE 1989","1174403976","http://dbpedia.org/resource/Pittsburgh",NULL,"1989-05-15","1989-05-18",NULL,NULL,NULL,NULL,"2018-03-29"
"2791310928","UAI 1996","1204606053","http://dbpedia.org/resource/Portland,_Oregon",NULL,"1996-08-01","1996-08-04",NULL,NULL,NULL,NULL,"2018-03-29"
"2792940243","ICDCS 1987","1200222865","http://dbpedia.org/resource/Berlin",NULL,"1987-09-21","1987-09-25",NULL,NULL,NULL,NULL,"2018-03-29"
"2902010385","CCS 2019","1198471430","http://dbpedia.org/resource/London"," https://www.sigsac.org/ccs/CCS2019/","2019-11-11","2019-11-15",NULL,"2019-04-19","2019-02-05",NULL,"2018-12-11"
"2912271125","ATS 1937","2708360643","http://dbpedia.org/resource/Milwaukee",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-02-21"
"2912913088","ATS 2008","2708360643","http://dbpedia.org/resource/Toronto",NULL,"2008-05-16","2008-05-21",NULL,NULL,NULL,NULL,"2019-02-21"
"2913656584","ATS 2004","2708360643","http://dbpedia.org/resource/Orlando,_Florida",NULL,"2004-05-21","2004-05-26",NULL,NULL,NULL,NULL,"2019-02-21"
"11382016","ACE 2014","2625302465","http://dbpedia.org/resource/Madeira","http://www.ace2014.info/ACE_2014/Participation.html","2014-11-11","2014-11-14",NULL,"2014-07-01","2014-05-12",NULL,"2016-06-24"
"12388654","ADBIS 2011","1137516283","http://dbpedia.org/resource/Vienna","http://www.ifs.tuwien.ac.at/ADBIS2011","2011-09-19","2011-09-23",NULL,"2011-05-24","2011-04-05","2011-06-24","2016-06-24"
"12426117","BIBM 2014","1156210184","http://dbpedia.org/resource/Belfast","http://scm.ulster.ac.uk/~bibm/2014/index.html","2014-11-02","2014-11-05",NULL,"2014-09-01","2014-07-10","2014-09-30","2016-06-24"
"13025459","ISWC 2011","2538182508","http://dbpedia.org/resource/San_Francisco","http://www.iswc.net/iswc11/","2011-06-12","2011-06-15",NULL,NULL,"2011-02-14",NULL,"2016-06-24"
"20063438","AGI 2011","1130695903","http://dbpedia.org/resource/Mountain_View,_California","http://agi-conf.org/2011/","2011-08-03","2011-08-07",NULL,NULL,"2011-03-01",NULL,"2016-06-24"
"20173927","ICPP 2013","1155899826","http://dbpedia.org/resource/Lyon","http://icpp2013.ens-lyon.fr/","2013-10-01","2013-10-04",NULL,"2013-06-14","2013-03-08","2013-07-12","2016-06-24"
"52299571","MM 2015","1135237122","http://dbpedia.org/resource/Brisbane","http://www.acmmm.org/2015/","2015-10-26","2015-10-30",NULL,"2015-07-06","2015-03-31","2015-08-15","2016-06-24"
"68354300","IAS 2010","2624467333","http://dbpedia.org/resource/Atlanta","http://www.mirlabs.org/ias10","2010-08-23","2010-08-25",NULL,"2010-05-30","2010-04-30","2010-06-15","2016-06-24"
"76567869","Grid 2010","1178622071","http://dbpedia.org/resource/Brussels","http://www.grid2010.org/","2010-10-24","2010-10-29",NULL,"2010-06-15","2010-05-01",NULL,"2016-06-24"
"96249563","ISCAS 2009","1192710900","http://dbpedia.org/resource/Taipei","http://conf.ncku.edu.tw/iscas2009/","2009-05-24","2009-05-27",NULL,NULL,"2008-11-07",NULL,"2016-06-24"
"111540524","CONCUR 2013","1145706541","http://dbpedia.org/resource/University_of_Buenos_Aires","http://www.concur-conferences.org/concur2013/","2013-08-27","2013-08-30","2013-04-01","2013-05-27","2013-04-08",NULL,"2016-06-24"
"125575975","NPC 2009","1166178324","http://dbpedia.org/resource/Gold_Coast,_Queensland","http://www.swinflow.org/confs/npc09","2009-10-19","2009-10-21",NULL,"2009-06-15","2009-05-24","2009-07-15","2016-06-24"
"154012343","MICRO 2013","1150919317","http://dbpedia.org/resource/Davis,_California","http://www.microarch.org/micro46/","2013-12-07","2013-12-11","2013-05-24",NULL,"2013-05-31",NULL,"2016-06-24"
"163536097","COCOON 2015","1136921216","http://dbpedia.org/resource/Beijing","http://cocoon2015.bjut.edu.cn/home.html","2015-08-04","2015-08-06",NULL,"2015-04-05","2015-02-15","2015-04-25","2016-06-24"
"180130500","ICMT 2014","1171022770","http://dbpedia.org/resource/York","http://www.model-transformation.org/","2014-07-21","2014-07-25","2014-01-28","2014-03-11","2014-02-04","2014-04-04","2016-06-24"
"194420417","SOCO 2010","1123077274","http://dbpedia.org/resource/Guimarães","http://soco2010.di.uminho.pt","2010-06-16","2010-06-18",NULL,"2010-03-08","2010-02-18","2010-03-29","2016-06-24"
"202928662","KDIR 2014","1128718661","http://dbpedia.org/resource/Rome","http://www.kdir.ic3k.org/","2014-10-21","2014-10-24",NULL,"2014-07-14","2014-06-23","2014-07-19","2016-06-24"
"563981397","TAMC 2011","1200413642","http://dbpedia.org/resource/Tokyo","http://www.jtlab.ice.uec.ac.jp/tamc","2011-05-23","2011-05-23",NULL,NULL,"2011-01-10",NULL,"2016-06-24"
"567061803","EMEIT 2012","1177201845","http://dbpedia.org/resource/Shenyang","http://www.emeit.org","2012-09-07","2012-09-07",NULL,NULL,"2012-03-15",NULL,"2016-06-24"
"598362867","ECCB 2011","1202686821","http://dbpedia.org/resource/Vienna","http://www.iscb.org","2011-07-17","2011-07-17",NULL,NULL,"2010-10-08",NULL,"2016-06-24"
"608316249","CSL 2014","1165958984","http://dbpedia.org/resource/Vienna","http://vsl2014.at","2014-07-19","2014-07-22",NULL,NULL,"2014-03-01",NULL,"2016-06-24"
"613694883","TMA 2014","1154445780","http://dbpedia.org/resource/London","http://networks.eecs.qmul.ac.uk/news/tma-2014/","2014-04-14","2014-04-14",NULL,"2014-01-08","2013-11-15","2014-01-31","2016-06-24"
"616064619","GMAI 2013","1191777124","http://dbpedia.org/resource/London","http://www.graphicslink.co.uk/GMAI2013","2013-07-15","2013-07-18",NULL,NULL,"2013-03-01",NULL,"2016-06-24"
"630746243","ISSCC 2011","1183230087","http://dbpedia.org/resource/San_people","http://www.isscc.org","2011-02-20","2011-02-20",NULL,NULL,"2010-09-13",NULL,"2016-06-24"
"644997793","SIGCSE 2012","1124504716","http://dbpedia.org/resource/To_be_announced",NULL,"2012-02-29","2012-02-29",NULL,NULL,"2011-09-10",NULL,"2016-06-24"
"2322080616","IROS 2017","1143279144","http://dbpedia.org/resource/Vancouver","http://www.iros2017.org/","2017-09-24","2017-09-28",NULL,NULL,NULL,NULL,"2016-06-24"
"2326568167","ADCS 2016","1147924868","http://dbpedia.org/resource/Melbourne","http://adcs-conference.org/2016/","2016-12-06","2016-12-07",NULL,"2016-10-25","2016-10-07","2016-11-04","2016-06-24"
"2329092178","RAW 2016","1121288832","http://dbpedia.org/resource/Chicago","http://raw.necst.it/","2016-05-23","2016-05-24","2016-01-04","2016-02-16","2016-01-08","2016-02-26","2016-06-24"
"2335228100","IMECS 2016","1144277514","http://dbpedia.org/resource/Hong_Kong","http://www.iaeng.org/IMECS2016","2016-03-16","2016-03-18",NULL,NULL,"2015-12-08",NULL,"2016-06-24"
"2624775888","COMPEL 2017","2622970900","http://dbpedia.org/resource/Stanford,_California","http://sites.ieee.org/compel2017/","2017-07-09","2017-07-12",NULL,NULL,NULL,NULL,"2017-06-23"
"2624967012","ASMC 2015","2622702665","http://dbpedia.org/resource/Saratoga_Springs,_New_York",NULL,"2015-05-03","2015-05-06",NULL,NULL,NULL,NULL,"2017-06-23"
"2625262960","CEIDP 2001","2622324446","http://dbpedia.org/resource/Kitchener,_Ontario",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625492826","ISAF 2006","2622699536","http://dbpedia.org/resource/Sunset_Beach,_North_Carolina",NULL,"2006-07-30",NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625551337","NMDC 2010","2622186260","http://dbpedia.org/resource/Monterey,_California",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626513203","MEMS 2015","2624265714","http://dbpedia.org/resource/Estoril",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626529979","PEDS 2013","2624393947","http://dbpedia.org/resource/Kitakyushu",NULL,"2013-04-22","2013-04-25",NULL,NULL,NULL,NULL,"2017-06-23"
"2626605543","CIMSA 2005","2621925306","http://dbpedia.org/resource/Messina",NULL,"2005-07-20","2005-07-22",NULL,NULL,NULL,NULL,"2017-06-23"
